date,product_id,category_id,store_id,historical_sales,price,promotion_flag,holiday_flag,economic_index,target_demand
04-02-2029,1016,2,10,20,48.52,1,1,101.2,22
04-02-2029,1033,5,6,17,33.29,0,1,98.43,14
06-02-2029,1035,4,6,22,33.42,0,0,80.37,28
06-02-2029,1034,2,2,16,9.69,0,0,100,11
06-02-2029,1022,2,7,21,41.34,1,1,97.05,38
07-02-2029,1005,2,4,22,23.46,1,1,94.82,33
08-02-2029,1036,1,7,13,10.24,0,0,101.07,13
09-02-2029,1036,1,3,23,5.3,0,0,98.98,26
10-02-2029,1031,5,5,21,22.94,0,0,93.87,24
10-02-2029,1040,4,9,20,20.89,0,0,95.54,15
10-02-2029,1013,5,1,24,30.25,0,0,97.34,28
12-02-2029,1019,2,2,24,12.53,0,1,98.24,22
13-02-2029,1031,5,8,25,45.92,1,0,103.71,24
14-02-2029,1005,1,1,18,27.18,0,0,108.97,17
14-02-2029,1030,2,10,21,15.29,0,0,109.42,22
17-02-2029,1038,1,2,24,30.41,0,0,102.68,22
17-02-2029,1011,4,6,21,47.11,0,0,97.48,19
19-02-2029,1014,3,4,19,42.97,0,0,87.66,17
19-02-2029,1024,3,5,15,47.16,1,0,110.16,24
19-02-2029,1041,2,7,18,13.42,1,0,106.23,25
20-02-2029,1032,2,4,11,35.01,0,0,111.54,7
20-02-2029,1042,4,7,22,21.77,0,0,108.82,12
21-02-2029,1022,1,4,21,46.66,0,0,95.09,16
23-02-2029,1048,5,3,26,23.63,1,0,108.74,37
23-02-2029,1044,1,7,18,19.23,0,0,108.14,19
25-02-2029,1042,3,9,30,33.17,0,0,117.02,29
26-02-2029,1008,1,7,24,20.66,0,0,106.35,26
26-02-2029,1015,3,5,26,32.73,0,1,97.71,23
01-03-2029,1018,3,7,18,28.46,1,0,103.1,23
01-03-2029,1038,3,10,15,39.54,1,0,102.2,26
02-03-2029,1039,1,1,26,35.75,0,0,93.75,21
03-03-2029,1012,1,5,15,41.88,0,0,88.71,16
03-03-2029,1032,4,9,20,30.01,0,0,91.13,25
06-03-2029,1040,3,9,19,22.74,0,0,108.9,10
06-03-2029,1018,4,9,16,36.27,0,0,108.94,16
09-03-2029,1032,5,6,24,24.38,0,0,78.25,26
09-03-2029,1029,3,4,23,5.54,0,0,103.27,20
10-03-2029,1015,2,6,17,43.12,0,0,91.65,6
10-03-2029,1022,4,5,30,21.83,0,0,96.58,32
11-03-2029,1025,2,8,19,36.27,1,0,95.4,30
15-03-2029,1008,2,8,22,13.37,0,0,105.38,28
16-03-2029,1009,3,4,29,36.75,0,0,90.3,29
17-03-2029,1033,1,4,21,29.19,1,0,105.19,31
17-03-2029,1039,1,6,31,11.47,1,1,105.79,35
18-03-2029,1016,4,7,30,49.36,0,0,104.09,37
19-03-2029,1019,3,7,17,41.8,1,0,97.92,27
20-03-2029,1009,5,7,16,19.78,1,0,88.2,24
20-03-2029,1035,2,7,12,15.84,0,1,107.97,9
21-03-2029,1027,2,4,27,43.42,0,0,107.6,25
22-03-2029,1039,4,4,19,17.74,0,0,106.69,21
24-03-2029,1047,1,8,20,22.46,1,0,118,32
25-03-2029,1042,1,3,25,48.1,0,0,107.65,29
27-03-2029,1021,4,4,29,20.94,0,0,109.53,24
28-03-2029,1014,4,9,17,33.45,0,0,103.3,11
30-03-2029,1000,4,4,18,14.66,1,0,96.91,25
30-03-2029,1028,1,1,32,34.43,0,1,104.51,30
30-03-2029,1026,2,6,25,47.21,0,0,110.49,29
03-04-2029,1034,4,5,11,25.71,0,0,77.59,16
03-04-2029,1012,2,5,19,41.73,0,0,95.3,16
06-04-2029,1047,1,5,22,17.44,1,1,103.15,30
08-04-2029,1025,3,9,22,47.94,1,0,94.04,36
08-04-2029,1024,3,2,21,38.8,1,0,92.71,33
09-04-2029,1007,5,2,25,16.01,0,0,102.88,21
10-04-2029,1026,3,2,16,43.1,0,0,101.1,11
11-04-2029,1035,1,2,18,34.18,0,0,101.94,17
11-04-2029,1018,2,2,24,30.11,0,0,104.8,26
11-04-2029,1043,1,6,22,16.1,0,1,99.8,22
12-04-2029,1004,3,8,19,6.72,0,0,107.06,20
12-04-2029,1040,5,6,29,12.52,0,1,94.66,34
13-04-2029,1015,5,7,19,27.3,0,0,91.98,18
13-04-2029,1034,5,8,19,23.05,1,0,109.98,30
14-04-2029,1016,1,10,17,37.92,1,0,92.08,22
14-04-2029,1016,4,2,25,19.39,0,0,104.13,23
14-04-2029,1011,4,1,18,32.01,1,0,106.36,29
14-04-2029,1043,2,3,19,34.42,0,1,111.83,24
15-04-2029,1020,1,10,20,48.17,1,0,89.06,31
15-04-2029,1018,1,9,15,47.46,1,0,99.76,22
16-04-2029,1034,5,1,18,9.32,0,0,90.09,16
19-04-2029,1022,5,1,16,41.67,0,0,92.81,9
20-04-2029,1025,4,4,10,35.4,0,0,97.12,7
21-04-2029,1027,5,8,26,13.92,1,0,114.42,38
21-04-2029,1030,1,10,13,12.84,1,0,89.07,26
22-04-2029,1031,2,10,19,19.73,1,1,77.81,30
22-04-2029,1030,1,6,20,42.9,0,0,123.93,19
25-04-2029,1011,5,10,20,26.66,1,0,107.22,38
25-04-2029,1041,1,4,28,9.25,0,1,86.73,28
26-04-2029,1036,2,9,20,22.43,0,0,91.22,22
26-04-2029,1032,5,1,15,24.29,0,1,90.35,20
28-04-2029,1022,4,4,20,27.85,0,0,73.25,18
29-04-2029,1043,2,1,24,10.6,1,0,99.46,34
29-04-2029,1047,3,7,18,42.6,1,0,90.88,22
29-04-2029,1044,4,8,29,5.85,0,1,107.02,30
01-05-2029,1038,2,7,11,32.47,0,0,96.31,9
03-05-2029,1042,5,2,24,27.9,0,0,98.95,20
03-05-2029,1017,1,1,24,47.81,0,0,101.97,19
05-05-2029,1002,2,8,19,15.46,0,0,99.04,20
05-05-2029,1013,5,7,19,6.25,0,0,101.33,24
06-05-2029,1025,3,9,20,15.07,0,0,91.19,19
10-05-2029,1018,1,6,20,23.16,0,0,84.92,22
10-05-2029,1046,1,1,20,44.68,0,0,102.67,19
10-05-2029,1003,2,8,17,13.24,0,0,90.32,16
11-05-2029,1045,4,9,23,13.32,0,0,108.22,21
14-05-2029,1032,5,7,20,26.58,0,0,89.47,14
14-05-2029,1041,5,5,25,5.6,0,0,115.92,24
17-05-2029,1013,4,6,22,33,0,0,107.09,32
18-05-2029,1012,2,3,20,39.01,0,0,117.77,18
19-05-2029,1013,4,2,28,11.05,0,1,103.06,30
20-05-2029,1038,4,8,19,9.08,0,0,99.87,27
20-05-2029,1031,5,6,22,19.68,0,0,107.97,23
24-05-2029,1005,5,8,21,8.42,0,0,102.16,23
25-05-2029,1016,2,10,17,7.86,0,0,106.03,19
26-05-2029,1041,4,5,20,43.84,0,0,115.48,20
27-05-2029,1038,5,9,19,44.68,1,0,111.56,40
28-05-2029,1030,5,3,27,21.78,0,0,94.81,36
01-06-2029,1032,4,3,26,41.57,0,0,93.95,20
01-06-2029,1022,4,1,10,42.75,0,0,86.85,10
01-06-2029,1019,5,10,30,27.97,0,1,90.07,34
01-06-2029,1000,5,9,30,18.37,1,1,107.68,34
01-06-2029,1043,2,1,19,10.63,0,0,105.34,19
02-06-2029,1028,2,9,21,7.79,0,0,92.2,25
03-06-2029,1015,3,7,25,43.5,1,0,113.3,32
03-06-2029,1033,5,2,20,44.62,0,0,107.24,16
04-06-2029,1023,1,1,32,33.41,0,0,102,28
04-06-2029,1000,2,1,22,9.23,0,0,95.79,20
05-06-2029,1005,1,4,21,7.9,0,0,90.89,18
06-06-2029,1034,5,3,19,35.16,1,0,89.79,26
07-06-2029,1049,5,8,16,15.81,0,0,99.42,13
10-06-2029,1015,5,2,23,5.16,0,0,96.48,26
12-06-2029,1028,3,3,25,43.19,1,0,99.65,38
12-06-2029,1025,4,1,28,41.42,0,0,89.05,20
13-06-2029,1049,2,10,24,23.55,1,0,103.34,39
14-06-2029,1001,5,4,26,37.33,1,0,110.83,31
15-06-2029,1012,2,5,20,30.48,0,0,95.68,16
16-06-2029,1049,4,6,14,26.72,1,0,101.95,17
17-06-2029,1021,3,4,16,31.5,0,0,105.61,20
18-06-2029,1029,5,1,11,35.33,1,0,82.76,24
18-06-2029,1020,5,5,17,26.3,1,0,110.87,25
20-06-2029,1014,3,5,25,5.07,0,0,108.75,28
22-06-2029,1016,1,5,28,22.15,1,1,112.54,39
23-06-2029,1041,5,4,22,8.89,0,0,84.95,18
23-06-2029,1023,4,3,18,15.24,1,0,75.8,32
24-06-2029,1035,3,7,16,25.83,1,0,92.68,29
26-06-2029,1032,3,10,18,42.07,0,0,84.11,12
27-06-2029,1037,5,3,26,13.46,1,0,99.7,23
27-06-2029,1022,4,7,29,28.51,1,0,110.51,42
28-06-2029,1005,3,3,17,10.59,0,0,112.85,17
28-06-2029,1042,5,6,19,34.37,0,0,81.07,15
29-06-2029,1036,3,7,23,45.69,1,0,86.75,34
30-06-2029,1048,5,1,15,30.06,1,0,83.01,26
01-07-2029,1042,2,10,27,6.17,0,0,99.06,26
02-07-2029,1015,1,6,22,9.9,0,0,109.1,24
03-07-2029,1027,5,3,15,32.21,0,0,80.42,10
06-07-2029,1022,5,2,23,12.73,0,1,95.17,26
06-07-2029,1032,2,10,23,43.97,0,0,106.33,25
07-07-2029,1001,4,5,19,18.4,0,0,94.8,17
08-07-2029,1045,5,8,20,42.13,0,0,93.31,21
08-07-2029,1044,5,5,25,15.95,1,0,95.04,25
08-07-2029,1037,3,8,19,8.24,0,0,100.63,15
09-07-2029,1018,1,3,23,40.8,0,1,93.7,26
10-07-2029,1039,1,8,17,9.48,1,0,78.99,29
10-07-2029,1015,1,4,21,9.24,0,0,100.07,23
12-07-2029,1037,5,5,21,26.86,0,0,119.65,16
15-07-2029,1001,1,8,12,36.2,0,0,90.38,12
19-07-2029,1015,3,10,21,41.96,0,1,103.23,25
20-07-2029,1045,1,2,16,17.5,1,0,105.78,27
24-07-2029,1033,2,7,25,46.37,0,0,91.67,21
24-07-2029,1030,5,4,28,42.72,0,0,86.84,35
24-07-2029,1049,4,3,10,7.6,0,0,105.08,10
24-07-2029,1048,2,6,23,30.88,0,1,109.73,19
25-07-2029,1038,3,4,16,11.95,1,1,93.19,25
26-07-2029,1041,2,10,19,12,0,1,100.42,20
26-07-2029,1019,3,5,12,8.89,0,0,97.23,10
27-07-2029,1038,1,5,20,13.43,0,0,87.31,14
27-07-2029,1024,2,8,25,23.65,1,0,98.84,32
28-07-2029,1008,2,2,24,14.37,1,0,105.51,33
29-07-2029,1018,3,10,15,19.4,0,0,95.51,15
30-07-2029,1018,1,3,19,37.79,0,0,114.04,15
31-07-2029,1016,1,7,22,20.7,0,0,89.06,16
31-07-2029,1013,4,5,18,26.75,0,0,97.88,16
01-08-2029,1038,2,9,14,24.95,0,0,94.3,10
04-08-2029,1016,4,9,21,32.74,0,0,114.19,22
04-08-2029,1047,4,6,14,6.16,1,0,103.12,20
05-08-2029,1024,4,6,22,37.32,0,0,100.02,24
05-08-2029,1042,1,6,21,15.79,0,0,108.75,28
05-08-2029,1032,4,8,24,40.97,0,0,93.6,30
05-08-2029,1005,3,1,16,36.14,0,0,88.36,18
06-08-2029,1036,4,5,16,28.13,1,0,93.98,19
06-08-2029,1040,1,6,20,24.57,1,0,102.91,33
06-08-2029,1002,3,3,23,7.93,0,0,98.44,21
06-08-2029,1014,4,4,18,35.89,0,0,95.34,15
07-08-2029,1028,2,4,25,22.69,1,0,103.64,37
09-08-2029,1026,5,2,20,30.65,0,0,108.57,25
11-08-2029,1024,3,5,18,27.36,1,0,106.63,27
11-08-2029,1046,1,3,20,20.88,0,1,107.57,21
11-08-2029,1046,5,2,18,5.46,0,0,99.42,20
12-08-2029,1016,5,7,24,33.92,1,1,110.98,27
12-08-2029,1014,2,6,18,14.77,0,0,113.4,19
12-08-2029,1020,1,8,27,45.63,0,0,102.42,26
13-08-2029,1023,3,3,21,26.77,1,0,98.49,39
14-08-2029,1030,3,10,15,9.37,0,0,95.91,21
14-08-2029,1028,2,3,15,23.42,1,0,90.86,24
15-08-2029,1012,4,9,19,38.63,1,0,94.69,32
15-08-2029,1045,5,3,27,5.19,0,0,100.16,26
16-08-2029,1031,4,6,22,49.43,1,0,82.55,37
17-08-2029,1035,4,10,22,19.81,0,0,91.87,18
17-08-2029,1009,2,1,20,37.31,1,0,100.37,21
18-08-2029,1038,2,7,15,44.75,0,1,110.26,13
18-08-2029,1040,2,10,17,26.69,0,0,100.12,19
19-08-2029,1002,3,5,20,17.22,0,1,97.9,22
20-08-2029,1044,1,8,19,19.37,0,0,100.93,20
21-08-2029,1021,4,9,18,28.5,1,1,95.58,34
22-08-2029,1015,1,3,14,39.66,0,0,95.71,11
23-08-2029,1038,3,3,23,13.43,0,0,96.58,18
24-08-2029,1027,4,6,24,48.83,0,0,90.79,19
25-08-2029,1041,5,6,18,23.22,1,1,101.22,22
28-08-2029,1025,3,6,21,31.24,0,0,80.74,19
29-08-2029,1024,5,4,25,14.2,0,0,96.07,23
30-08-2029,1047,5,2,16,8.59,1,0,108.04,31
30-08-2029,1010,2,3,27,5.98,0,0,92.61,26
31-08-2029,1024,5,9,23,7.37,0,0,117.52,18
01-09-2029,1009,3,10,16,12.64,0,0,81.38,17
01-09-2029,1002,3,1,21,32.69,0,0,109.2,15
01-09-2029,1044,1,1,21,15.99,0,1,95.57,16
02-09-2029,1038,2,2,20,49.81,0,0,86.62,17
04-09-2029,1009,1,4,14,38.5,1,0,86.94,18
05-09-2029,1048,3,4,17,44.21,0,1,99.3,21
06-09-2029,1012,2,10,21,13.04,1,0,106.33,36
07-09-2029,1044,1,6,20,32.54,1,0,88.83,30
07-09-2029,1014,3,2,15,6.37,1,0,86.88,23
07-09-2029,1026,4,6,18,17.81,0,1,101.17,10
09-09-2029,1038,2,3,19,5.47,1,0,82.3,28
09-09-2029,1024,4,6,20,17.97,0,0,101.68,18
09-09-2029,1042,2,8,18,7.02,1,0,108.16,28
10-09-2029,1030,3,8,13,18.5,0,0,109.62,17
11-09-2029,1024,1,9,21,34.6,0,0,93.12,24
11-09-2029,1019,3,6,18,5.51,0,0,77.65,17
11-09-2029,1001,2,9,19,19.55,0,0,94.07,18
11-09-2029,1021,3,6,19,25.41,1,0,103.04,20
12-09-2029,1045,3,5,21,20.53,0,0,86.98,15
12-09-2029,1000,5,4,19,10.74,0,1,101.88,17
14-09-2029,1037,2,4,17,39.24,1,0,104.49,26
15-09-2029,1022,3,9,16,17.34,0,0,101.47,14
17-09-2029,1017,2,9,21,36.94,1,0,93.42,29
18-09-2029,1041,1,6,17,27.94,1,0,106.74,26
18-09-2029,1029,5,2,16,17.51,0,0,93.25,11
18-09-2029,1016,4,2,13,12.72,0,0,90.39,9
20-09-2029,1037,4,9,16,33.88,1,0,101.53,28
22-09-2029,1036,5,7,16,6.59,0,0,87.48,15
23-09-2029,1014,5,4,21,24.1,0,0,106.48,27
24-09-2029,1017,1,10,14,19.22,0,0,88.08,10
25-09-2029,1021,3,4,13,25.1,0,0,103.73,12
25-09-2029,1049,1,6,23,20.03,0,0,118.8,20
28-09-2029,1004,1,8,17,22.05,0,0,102.44,21
29-09-2029,1018,5,9,16,16.37,0,0,97.42,19
29-09-2029,1012,5,9,22,38.7,0,0,97.85,20
29-09-2029,1031,4,3,13,47.94,0,0,101.69,17
01-10-2029,1023,3,6,20,35.34,0,0,88.27,13
02-10-2029,1006,5,10,24,24.02,1,0,112.98,31
02-10-2029,1004,1,5,22,46.24,0,0,85.13,25
02-10-2029,1019,3,8,21,49.33,1,0,96.9,32
03-10-2029,1018,3,5,19,34.21,0,0,97.12,23
03-10-2029,1047,4,8,19,17.74,1,0,106.53,26
03-10-2029,1000,2,9,21,48.59,0,0,104.64,21
05-10-2029,1035,2,3,18,5.35,1,1,110.16,26
08-10-2029,1020,2,9,22,12.71,0,0,100.81,23
08-10-2029,1017,1,9,18,47.72,0,1,94.26,17
08-10-2029,1025,1,5,20,46.46,0,0,108.89,19
09-10-2029,1011,2,1,15,35.63,1,0,100.29,25
09-10-2029,1017,4,4,22,19.16,0,1,93.99,21
10-10-2029,1032,2,7,22,39.82,1,0,91.36,29
10-10-2029,1030,4,1,19,8.34,0,0,99.4,19
12-10-2029,1049,3,10,25,37.1,1,0,88.36,45
12-10-2029,1031,1,1,20,26,1,0,100.07,27
14-10-2029,1048,5,3,10,32.9,1,0,101.8,15
14-10-2029,1031,5,5,28,12.74,1,0,93.43,32
15-10-2029,1026,4,1,16,48.44,0,0,99.16,22
15-10-2029,1043,5,5,17,19.57,0,0,104.48,15
16-10-2029,1000,4,10,18,42.46,1,0,116.15,28
19-10-2029,1049,3,4,14,9.66,1,0,85.63,18
20-10-2029,1036,2,3,27,41.92,1,1,96.22,41
20-10-2029,1007,1,10,17,36.76,0,0,111.2,17
20-10-2029,1005,4,3,16,39.94,1,0,102.26,26
20-10-2029,1003,5,10,11,11.5,1,0,91.83,21
21-10-2029,1025,1,9,20,18.48,0,0,100.25,16
21-10-2029,1006,5,9,22,47.88,0,0,123.13,22
22-10-2029,1022,4,6,23,12.02,0,0,110.53,19
23-10-2029,1020,3,10,17,31.1,0,0,110.14,12
24-10-2029,1044,2,10,24,16.17,1,0,89.53,36
25-10-2029,1011,5,8,22,29.08,0,0,108.09,20
25-10-2029,1012,4,8,18,20.23,1,0,84.41,25
25-10-2029,1043,4,8,19,36.48,0,0,91.96,14
27-10-2029,1020,3,9,18,8.97,1,0,100.76,18
28-10-2029,1019,1,4,23,42.55,0,1,81.95,22
01-11-2029,1046,5,5,14,19.14,1,1,107.46,27
03-11-2029,1023,3,8,19,18.42,0,1,89.98,27
03-11-2029,1047,4,3,20,41.9,0,0,97.01,10
06-11-2029,1008,3,6,12,7.37,0,0,107.21,20
06-11-2029,1000,5,6,19,25.98,0,0,115.92,20
06-11-2029,1029,1,2,19,17.96,0,0,107.57,18
09-11-2029,1047,5,10,17,14.29,0,0,96.91,22
10-11-2029,1002,2,8,18,14.44,0,0,106.49,18
11-11-2029,1040,2,2,16,35.38,1,0,106.97,34
11-11-2029,1032,1,3,17,48.45,0,0,93.54,16
12-11-2029,1031,5,8,15,10.02,1,0,107.92,32
12-11-2029,1042,3,5,17,27.43,0,0,114.09,12
13-11-2029,1012,3,7,19,24.24,0,0,102.74,17
15-11-2029,1001,3,3,21,23.27,0,0,115.5,16
15-11-2029,1025,3,10,13,47.72,0,1,94.12,9
17-11-2029,1033,1,6,23,36.88,1,0,113.05,25
18-11-2029,1033,5,4,27,17.44,0,0,111.76,23
28-11-2029,1041,1,8,17,37.09,1,0,106.83,31
29-11-2029,1008,4,3,22,9.54,1,0,114.48,28
30-11-2029,1024,1,8,31,31.09,1,0,89.65,46
01-12-2029,1027,5,2,18,11.4,0,0,104.46,16
01-12-2029,1020,1,7,20,44.36,1,0,105,29
01-12-2029,1015,4,7,13,47.94,1,1,112.18,20
02-12-2029,1011,5,4,13,17.64,1,0,108.04,23
05-12-2029,1007,2,3,25,6.2,0,0,107.81,25
05-12-2029,1036,1,1,16,10.12,1,0,98.69,22
06-12-2029,1025,4,8,22,37.44,0,0,111.84,20
06-12-2029,1010,4,2,25,22.57,1,1,91.16,37
06-12-2029,1004,5,4,26,25.77,0,0,91.07,20
06-12-2029,1032,2,1,20,12.52,0,0,88.95,24
08-12-2029,1027,5,1,20,23.45,1,0,100.78,36
11-12-2029,1034,1,7,12,42.39,0,0,95.62,15
11-12-2029,1043,2,1,21,43.27,1,0,100.12,29
11-12-2029,1003,4,3,18,19.14,0,1,91.4,12
12-12-2029,1005,2,10,16,18.64,0,0,109.01,18
14-12-2029,1041,4,4,12,27.69,0,0,101.4,9
14-12-2029,1019,5,6,28,49.59,1,0,122.1,23
19-12-2029,1021,1,5,24,6.83,1,0,105.68,38
21-12-2029,1005,2,4,18,7.14,0,0,98.81,13
22-12-2029,1002,5,4,22,14.19,1,0,98.2,34
22-12-2029,1035,2,2,17,20.6,1,0,98.31,26
24-12-2029,1025,3,9,26,47.72,1,0,97.99,27
24-12-2029,1004,3,1,23,40.7,0,0,81.66,20
25-12-2029,1011,3,4,13,36.75,0,0,98.25,9
25-12-2029,1022,3,3,17,5.72,0,0,86.75,20
26-12-2029,1007,4,1,15,10.53,0,0,89.17,10
29-12-2029,1036,4,3,19,19.96,1,0,108.77,35
29-12-2029,1004,4,8,26,18.28,1,0,82.34,33
29-12-2029,1018,1,1,18,23.4,0,0,105.22,12
30-12-2029,1023,4,4,25,6.35,0,0,112.15,28
02-01-2030,1048,5,6,23,34.45,0,0,113.65,19
02-01-2030,1006,1,1,25,25.17,0,0,106.71,28
03-01-2030,1029,1,5,18,12.76,1,0,96.5,29
03-01-2030,1015,2,2,17,42.9,1,0,111.11,18
03-01-2030,1031,2,4,13,34.57,1,0,84.72,24
04-01-2030,1019,2,5,20,41.96,0,0,107.83,22
07-01-2030,1008,5,4,19,49.35,0,0,116.06,16
07-01-2030,1021,2,2,24,44.79,0,0,112.13,23
07-01-2030,1048,3,5,14,19.7,0,0,91.32,24
09-01-2030,1028,4,3,15,27.67,0,0,95.4,9
10-01-2030,1046,5,5,19,17.73,0,0,74.27,14
10-01-2030,1009,2,1,19,13.95,0,1,86.54,17
12-01-2030,1027,2,6,17,16.79,0,0,77.34,14
13-01-2030,1003,4,1,21,28.92,0,0,99.31,22
13-01-2030,1023,3,8,19,31.08,0,0,97.34,24
14-01-2030,1049,2,4,21,44.63,0,0,92.41,29
15-01-2030,1011,4,2,24,39.95,0,0,106.84,26
15-01-2030,1047,4,3,20,48.1,1,0,84.2,30
16-01-2030,1042,5,9,21,33.32,0,0,90.18,24
17-01-2030,1036,5,10,31,5.89,1,0,111.15,47
17-01-2030,1046,3,7,19,46.86,0,0,115.91,16
17-01-2030,1018,2,1,30,21.34,0,0,106.14,25
19-01-2030,1043,3,4,22,28.05,1,0,100.86,23
20-01-2030,1002,2,7,19,16.99,0,0,114.28,16
21-01-2030,1028,1,3,18,26.14,0,0,107.37,17
21-01-2030,1023,3,7,29,19.32,0,0,98.73,28
25-01-2030,1020,3,2,25,24.3,0,0,83.11,20
25-01-2030,1011,2,4,22,45.36,0,0,91.8,24
25-01-2030,1042,3,3,22,24.79,0,0,118.2,19
25-01-2030,1017,3,1,19,46.6,1,0,112.54,25
26-01-2030,1005,2,7,21,9.75,0,0,108.65,24
26-01-2030,1010,1,9,16,48.11,0,0,79.32,19
28-01-2030,1048,2,9,9,29.86,0,0,87.94,9
28-01-2030,1031,4,5,21,11.08,0,0,82.71,23
29-01-2030,1029,3,5,24,15.44,1,0,87.54,33
29-01-2030,1021,1,5,18,23.49,0,0,97.43,12
29-01-2030,1043,3,6,20,36.68,0,0,92.99,19
29-01-2030,1046,4,10,21,20.55,0,0,102.91,17
30-01-2030,1048,1,2,22,48.33,0,0,94.83,19
30-01-2030,1046,5,4,27,5.2,1,0,108.74,35
01-02-2030,1019,1,7,18,44.79,0,0,97.32,16
01-02-2030,1013,1,3,24,41.14,1,0,125.95,36
01-02-2030,1033,1,1,13,19.56,0,0,100.48,15
04-02-2030,1018,1,8,18,22.52,1,0,111.35,39
04-02-2030,1033,1,8,17,13.97,1,1,97.36,25
06-02-2030,1002,4,1,22,12.06,1,0,111.38,37
06-02-2030,1031,5,2,19,24.9,0,0,106.19,17
06-02-2030,1046,2,4,23,20.9,1,0,87.08,41
07-02-2030,1022,5,2,23,45.86,0,0,104.29,18
07-02-2030,1021,3,8,23,38.16,0,0,101.3,21
07-02-2030,1011,1,7,20,17.69,0,0,93.92,22
07-02-2030,1000,5,7,24,37.34,1,0,88.57,31
09-02-2030,1036,4,6,14,5.92,0,1,89.41,15
09-02-2030,1008,1,2,24,23.65,0,0,88.46,21
10-02-2030,1030,2,4,17,27.83,0,0,117.08,17
10-02-2030,1048,3,1,26,48.93,0,0,84.09,24
12-02-2030,1045,5,4,26,16.84,0,0,99.28,28
12-02-2030,1005,1,2,17,26.3,0,0,100.32,15
12-02-2030,1001,5,6,26,48.05,0,0,94.72,24
12-02-2030,1046,5,5,21,13.91,0,0,109.83,17
13-02-2030,1032,3,3,17,26.12,0,0,104.86,24
13-02-2030,1048,1,2,19,20.19,0,0,95.15,20
14-02-2030,1033,4,4,20,25.61,0,0,104.98,23
15-02-2030,1012,5,2,19,10.55,0,1,109.58,23
15-02-2030,1013,2,3,18,33.55,0,0,104.91,14
17-02-2030,1014,5,2,22,32.52,0,1,86.84,17
19-02-2030,1029,3,1,20,41.27,1,0,101.55,28
19-02-2030,1028,2,5,15,43.08,1,1,103.07,26
19-02-2030,1032,1,8,18,14.43,0,0,106.85,18
20-02-2030,1016,1,2,22,28.19,1,1,95.13,34
20-02-2030,1040,2,4,15,27.43,0,0,118.41,15
20-02-2030,1012,3,3,21,48.63,0,0,97.74,25
22-02-2030,1046,5,4,19,45.92,1,1,108,31
23-02-2030,1022,2,5,15,40.11,1,0,91.33,26
24-02-2030,1014,5,8,26,10.49,0,0,100.55,27
24-02-2030,1032,2,8,20,21.78,1,0,90.87,36
25-02-2030,1036,5,10,16,18.51,0,1,92.72,16
26-02-2030,1023,4,7,23,16.09,0,0,106.27,28
26-02-2030,1002,1,4,27,27.85,0,0,98.29,28
27-02-2030,1011,5,10,14,20.03,0,0,111.18,12
27-02-2030,1002,4,9,14,18.38,0,0,103.74,14
27-02-2030,1048,2,6,19,20.82,0,0,103.94,22
27-02-2030,1001,1,6,26,27.21,0,0,107.64,22
28-02-2030,1040,4,10,25,16.56,0,0,113.5,27
01-03-2030,1015,1,9,21,16.14,1,0,106.41,29
02-03-2030,1007,1,4,16,41.49,1,0,85.38,34
03-03-2030,1020,4,3,23,9.11,1,0,91.62,36
03-03-2030,1042,3,8,15,22.81,1,0,86.54,23
05-03-2030,1025,2,9,20,33.16,0,0,102.91,18
09-03-2030,1006,5,5,18,6.08,0,0,97.32,14
09-03-2030,1047,4,7,30,32.7,0,0,103.01,25
09-03-2030,1013,4,1,30,18.15,1,0,94.71,36
10-03-2030,1028,3,8,27,7.26,0,0,98.72,31
10-03-2030,1012,4,3,21,37.35,1,0,94.71,35
10-03-2030,1005,4,4,25,8.47,0,0,94.58,20
13-03-2030,1043,5,3,20,49.27,0,0,98.98,16
13-03-2030,1040,4,4,18,13.33,0,0,98.83,18
13-03-2030,1008,1,1,22,27.36,1,0,100.85,28
14-03-2030,1011,2,8,21,26.71,0,1,94.71,20
14-03-2030,1025,1,4,20,9.34,0,0,100.47,20
14-03-2030,1035,5,9,21,35.54,0,0,88.97,22
18-03-2030,1031,5,5,28,27.31,0,0,128.23,28
19-03-2030,1008,2,2,21,15.12,0,0,140.16,21
24-03-2030,1022,5,9,21,44.12,0,1,105.13,21
24-03-2030,1040,3,10,18,22.22,0,1,117.2,17
25-03-2030,1013,1,8,22,32.39,0,1,83.84,19
25-03-2030,1024,1,7,17,36.27,1,0,88.09,19
25-03-2030,1027,3,10,27,10.03,0,0,87.54,16
28-03-2030,1013,3,8,22,14.92,1,1,111.67,33
29-03-2030,1027,4,3,17,28.76,0,0,115.63,16
29-03-2030,1016,4,1,25,32.66,1,0,106.93,42
30-03-2030,1046,5,6,26,13.28,0,0,95.65,21
02-04-2030,1010,3,2,23,11.96,0,0,114.33,25
04-04-2030,1048,4,6,16,44.09,0,0,114.08,13
08-04-2030,1019,4,6,24,25,0,0,116.35,17
09-04-2030,1048,3,9,9,45.74,1,0,95.59,17
09-04-2030,1014,2,4,23,34.14,1,0,117.6,30
11-04-2030,1042,3,9,20,39.41,0,0,111.83,13
17-04-2030,1045,4,3,22,21.77,1,0,90,31
17-04-2030,1007,5,3,21,27.31,0,0,108.85,22
18-04-2030,1014,5,6,22,21.18,1,0,96.68,32
19-04-2030,1038,1,4,32,12.34,0,1,78.98,28
